"bounds","text","package","resource_id","clazz","content_desc","aa_center_x","aa_center_y","aa_area","aa_width","aa_height","aa_start_x","aa_start_y","aa_end_x","aa_end_y","aa_is_square","aa_w_h_relation","checkable","checked","clickable","enabled","focusable","focused","index","long_clickable","password","scrollable","selected","naf"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Martigues","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Guingamp%20Third%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Guingamp","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","57:45","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","7.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.30","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","2.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Red","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","SC%20Bastia%20Home%202024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","SC","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","56:26","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","4.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.10","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","2.60","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Rodez%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Rodez","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Pau","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","59:24","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.25","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.20","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","3.20","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","23","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Portugal","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","24","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Braga%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","SC","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Estoril%20Praia%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Estoril","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","00:00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","1.25","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","7.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","9.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","25","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Premier","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","26","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
